% 1. Title: Tweets Sentiment Analysis
@RELATION tweetfeatures

@ATTRIBUTE countfirstpersonpronouns NUMERIC
@ATTRIBUTE countsecondpersonpronouns NUMERIC
@ATTRIBUTE countthirdpersonpronouns NUMERIC
@ATTRIBUTE countcoordinatingconjunctions NUMERIC
@ATTRIBUTE countpasttenseverbs NUMERIC
@ATTRIBUTE countfuturetenseverbs NUMERIC
@ATTRIBUTE countcommas NUMERIC
@ATTRIBUTE countcolonssemicolons NUMERIC
@ATTRIBUTE countdashes NUMERIC
@ATTRIBUTE countparentheses NUMERIC
@ATTRIBUTE countellipses NUMERIC
@ATTRIBUTE countcommonnouns NUMERIC
@ATTRIBUTE countpropernouns NUMERIC
@ATTRIBUTE countadverbs NUMERIC
@ATTRIBUTE countwhwords NUMERIC
@ATTRIBUTE countslangacronyms NUMERIC
@ATTRIBUTE countuppercase NUMERIC
@ATTRIBUTE averagelengthsentences NUMERIC
@ATTRIBUTE averagelengthtokens NUMERIC
@ATTRIBUTE numbersentences NUMERIC
@ATTRIBUTE class {0,4}

@DATA
2,2,1,0,0,0,0,0,0,0,0,7,0,2,0,0,0,25.0,4.20833333333,1,4
0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,7.0,3.71428571429,1,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,1,4
0,0,0,0,0,0,0,1,0,0,1,5,0,2,0,1,0,16.0,3.06666666667,1,4
2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,5.5,2.0,2,4
1,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,9.0,4.5,1,4
3,0,1,1,0,0,1,0,0,0,0,4,0,2,1,0,0,10.3333333333,3.14285714286,3,4
3,2,0,0,1,0,0,0,0,0,0,8,1,2,0,0,0,6.75,2.82608695652,4,4
3,1,0,2,0,0,0,0,1,0,1,8,0,1,0,1,1,5.0,3.61904761905,5,4
0,0,0,0,0,1,0,0,0,0,1,10,1,0,0,0,0,7.66666666667,4.04545454545,3,4
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13.0,2.69230769231,1,4
0,0,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,14.0,4.30769230769,1,4
0,0,1,2,1,1,0,1,0,0,0,6,0,2,0,0,0,14.0,3.69230769231,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.75,1,4
0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,11.0,3.45454545455,1,4
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,5.66666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.33333333333,1,4
0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,13.0,4.58333333333,1,4
1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,7.5,4.21428571429,2,4
0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,1,8.0,3.07142857143,2,4
0,0,2,1,0,0,1,0,0,0,0,4,0,1,1,0,1,21.0,3.47368421053,1,4
2,2,1,2,0,0,0,0,0,0,0,7,1,1,0,1,1,9.0,3.79166666667,3,4
2,1,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,7.33333333333,5.05555555556,3,4
2,0,0,0,0,0,1,0,2,0,0,2,0,1,0,0,1,15.0,5.5,1,4
2,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,6.0,3.6,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,3.66666666667,1,4
1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6.0,2.2,2,4
0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,1,2,19.0,3.84210526316,1,4
0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,14.0,4.23076923077,1,4
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.5,1,4
2,1,0,2,0,0,2,0,0,0,0,5,0,0,0,0,0,18.0,3.85714285714,1,4
2,0,1,1,0,0,0,0,1,0,0,7,2,1,0,0,0,22.0,3.35,1,4
1,2,0,0,0,0,0,0,0,0,0,6,0,3,0,2,0,7.0,3.77777777778,3,4
1,1,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,13.0,3.41666666667,1,4
1,0,1,0,0,0,1,0,0,0,0,2,0,1,2,0,1,15.0,3.14285714286,1,4
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.8,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,3.25,1,4
0,0,2,0,0,0,1,0,0,0,0,7,0,2,0,0,2,11.6666666667,2.51724137931,3,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7.0,3.14285714286,1,4
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22.0,4.15,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.0,2.44444444444,2,4
2,3,2,0,0,0,1,0,0,0,0,2,0,2,0,1,0,10.0,4.5,2,4
1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,8.0,4.375,1,4
2,0,0,0,0,0,0,0,0,0,0,11,4,2,0,0,0,7.0,3.19230769231,4,4
1,0,2,0,1,0,0,0,0,0,0,4,0,2,0,1,0,10.0,3.78947368421,2,4
1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,12.0,3.27272727273,1,4
0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,5.0,4.66666666667,1,4
0,0,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,18.0,3.1875,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,4.0,1,4
1,2,2,1,0,1,2,0,0,0,0,6,0,2,0,0,0,23.0,5.04761904762,1,4
1,1,1,1,0,0,1,0,0,0,0,9,0,0,0,1,0,16.0,3.66666666667,1,4
0,0,2,1,1,0,0,0,0,0,0,5,0,2,1,0,0,19.0,4.36842105263,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,6.0,1,4
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4.5,4.5,2,4
2,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,8.0,3.6875,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.0,4.42857142857,1,4
0,0,1,0,0,0,0,1,1,1,0,10,2,2,0,0,0,10.3333333333,4.86363636364,3,4
1,0,3,1,2,0,1,0,0,0,0,3,0,2,1,0,0,14.5,3.62962962963,2,4
1,0,1,1,0,0,0,0,0,0,0,8,5,1,0,0,0,12.0,3.86363636364,2,4
0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,10.0,3.5,1,4
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4.0,3.5,1,4
5,1,0,2,0,0,1,0,0,0,0,8,2,4,0,2,0,10.3333333333,3.06666666667,3,4
1,1,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,7.5,3.14285714286,2,4
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,3.25,1,4
2,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,2,6.5,3.63636363636,2,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3.5,4.33333333333,2,4
1,3,0,0,1,0,0,0,0,0,0,8,0,2,1,4,0,12.0,3.04347826087,2,4
0,0,1,0,0,0,0,0,0,0,0,9,0,1,1,0,2,11.5,2.60869565217,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,2.57142857143,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,4.66666666667,3.09090909091,3,4
0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,5.0,4.25,4,4
1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,7.5,2.23076923077,2,4
0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,9.0,3.75,1,4
1,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,8.5,3.33333333333,2,4
1,0,3,1,1,0,0,0,0,0,0,8,0,0,0,1,0,12.5,3.125,2,4
0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.0,4.0,2,4
1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,6.5,4.58333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,5.33333333333,3.42857142857,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.5,1,4
2,1,1,0,0,0,1,0,0,0,0,6,3,2,0,0,1,14.5,3.32,2,4
0,0,1,1,0,1,0,0,0,0,0,5,0,2,0,0,0,18.0,3.05882352941,1,4
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,3.5,1,4
2,0,2,1,1,0,0,0,0,0,1,7,0,1,0,0,0,10.0,3.32142857143,3,4
2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,13.0,4.5,1,4
0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,1,0,17.0,4.0,1,4
0,1,0,0,1,0,0,1,0,0,0,6,1,1,1,0,1,21.0,3.95,1,4
0,0,0,0,0,0,1,0,0,0,1,3,0,1,2,0,0,7.66666666667,2.9,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.33333333333,1,4
0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,5.0,4.66666666667,2,4
1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,10.0,4.7,1,4
1,0,1,0,1,0,1,0,0,0,1,5,0,1,1,0,0,22.0,2.8,1,4
0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,9.0,3.0,1,4
3,1,1,0,1,0,0,0,0,0,0,4,1,1,1,0,0,9.5,4.58823529412,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,5.5,1,4
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,13.0,4.23076923077,1,4
1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,3.30769230769,2,4
1,0,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,6.5,3.0,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,4.66666666667,1,4
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,4.0,1,4
2,0,0,0,1,0,0,1,0,0,1,7,1,3,0,0,0,13.0,3.77272727273,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,5.33333333333,1,4
2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,9.5,3.21428571429,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.0,4.28571428571,1,4
0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,9.0,5.22222222222,1,4
0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,12.0,4.27272727273,1,4
3,0,2,2,0,0,2,0,0,0,0,4,0,3,0,1,0,17.5,2.8125,2,4
2,0,2,0,2,0,0,0,0,0,0,4,0,2,0,0,1,9.0,3.5,3,4
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.0,3.375,1,4
2,1,0,0,1,0,2,0,0,0,0,6,1,1,1,0,0,21.0,3.94736842105,1,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.0,6.0,1,4
2,2,1,0,1,0,1,0,0,0,0,5,0,1,0,0,0,8.66666666667,3.95454545455,3,4
1,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,0,8.66666666667,3.77272727273,3,4
0,0,1,0,0,0,0,0,2,0,1,3,0,0,1,0,0,12.0,4.4,1,4
1,0,1,0,0,0,0,0,0,0,0,8,0,2,0,0,1,8.66666666667,4.0,3,4
1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,7.0,3.83333333333,2,4
1,2,0,3,0,0,0,0,1,0,0,10,1,1,0,0,1,12.5,3.45833333333,2,4
2,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,7.5,3.58333333333,2,4
1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,10.0,3.25,1,4
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.0,4.33333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,3.28571428571,2,4
2,1,0,0,0,0,0,0,0,0,0,9,1,1,0,1,0,11.0,3.4,2,4
0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,13.0,3.41666666667,1,4
0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,6.0,3.72727272727,2,4
0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,10.0,4.25,1,4
6,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,0,10.0,2.92592592593,3,4
0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1.16666666667,0.571428571429,18,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,2.875,1,4
0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,0,5.5,4.4,2,4
3,1,1,1,0,0,0,0,0,0,0,8,0,2,1,3,0,15.5,3.41379310345,2,4
0,0,1,2,0,0,0,0,0,0,0,8,2,0,0,0,0,21.0,3.85,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.71428571429,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,6.0,2,4
0,0,0,0,1,0,1,0,2,1,0,3,2,1,0,0,0,6.5,4.0,2,4
0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,8.0,2.83333333333,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.66666666667,1,4
0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.0,2.75,1,4
4,0,0,2,0,0,0,0,0,0,1,13,0,1,0,0,4,14.5,2.66666666667,2,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.25,1,4
2,1,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,19.0,3.36842105263,1,4
0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,13.0,3.38461538462,1,4
4,0,3,1,0,0,2,0,0,0,0,9,1,2,0,0,0,12.3333333333,3.12121212121,3,4
0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,6.0,4.33333333333,2,4
0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,9.0,4.46666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,5.0,5.77777777778,2,4
1,0,0,0,0,0,0,0,0,0,3,8,0,2,0,0,0,11.0,3.77777777778,2,4
2,0,1,1,0,0,0,0,2,0,0,10,3,0,0,0,1,6.4,3.04166666667,5,4
0,1,0,1,0,0,1,0,0,0,0,6,0,0,1,0,1,14.0,3.23076923077,1,4
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8.0,2.85714285714,1,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,1,4
0,0,1,3,0,0,1,0,0,0,1,5,0,3,0,1,0,6.66666666667,3.52631578947,3,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.66666666667,1,4
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,2.75,1,4
0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,5.0,6.0,1,4
0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,12.0,3.6,1,4
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,12.0,3.9,1,4
5,0,1,0,0,0,1,1,0,0,0,14,2,1,0,0,3,18.5,3.06060606061,2,4
2,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,10.0,3.96153846154,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.5,4.28571428571,2,4
3,0,0,2,0,1,0,0,0,0,0,9,0,2,0,0,0,10.3333333333,3.68965517241,3,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,3.5,1,4
0,0,1,0,0,1,0,0,0,1,0,4,0,2,0,0,1,14.0,4.04545454545,2,4
0,0,1,1,1,0,0,0,0,0,0,2,0,2,0,0,0,8.0,4.13333333333,2,4
1,0,0,0,0,1,1,0,0,0,1,10,1,0,1,0,0,7.33333333333,4.05,3,4
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,8.0,3.71428571429,1,4
2,3,1,2,0,0,0,0,0,0,0,3,0,1,1,0,0,15.5,2.83333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,4.11111111111,1,4
0,1,0,1,0,0,1,0,0,0,0,6,2,0,0,0,0,10.0,4.05882352941,2,4
0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,4.57142857143,1,4
0,1,2,1,0,0,0,0,1,0,1,12,0,0,0,0,1,37.0,2.8,1,4
0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,4.66666666667,3.41666666667,3,4
0,1,0,0,1,0,1,0,2,0,0,9,0,3,0,2,0,12.5,4.55,2,4
0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,1,10.0,4.0,1,4
0,0,0,0,0,0,1,0,0,0,0,5,2,1,0,0,0,10.5,3.44444444444,2,4
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,5.0,5.0,1,4
0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,0,0,9.0,2.9375,2,4
1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,6.0,3.1,2,4
3,0,0,2,1,0,1,0,0,0,1,4,0,1,0,0,0,27.0,3.375,1,4
1,0,0,0,1,0,0,0,0,0,1,14,4,1,0,1,0,5.8,4.28,5,4
3,0,0,1,0,0,1,0,0,0,0,6,1,0,0,0,0,13.5,3.91666666667,2,4
1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,9.5,3.23529411765,2,4
2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,12.0,4.08333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,4.0,1,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,1,4
2,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4.33333333333,4.18181818182,3,4
1,0,0,0,0,0,0,0,1,0,0,8,1,1,0,1,0,5.5,3.8,4,4
0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,10,11.0,3.81818181818,1,4
0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,2,8.0,3.27272727273,2,4
0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7.0,4.0,1,4
2,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,11.0,3.45454545455,1,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.0,4.2,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.4,1,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.5,4.55555555556,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,5.0,1,4
1,0,0,1,0,0,0,2,0,0,1,7,1,1,0,1,0,5.6,3.45,5,4
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5.0,5.0,1,4
0,0,0,1,0,0,1,0,1,0,0,8,2,2,0,1,0,10.5,4.88235294118,2,4
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,1,4
2,0,2,0,0,0,2,0,0,0,0,6,1,2,0,0,0,10.3333333333,3.11111111111,3,4
0,0,0,0,1,0,0,0,0,0,2,4,0,1,0,0,0,11.0,4.11111111111,1,4
0,0,0,2,0,0,0,0,0,0,0,10,0,1,0,0,0,12.0,4.66666666667,2,4
2,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,1,9.33333333333,4.08695652174,3,4
1,0,1,0,0,0,0,0,0,0,2,4,0,1,1,0,1,18.0,4.6875,1,4
0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,2.11111111111,1,4
0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,10.0,3.57142857143,1,4
0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,8.0,3.06666666667,2,4
0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,9.0,4.0,1,4
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,2,8.0,5.28571428571,1,4
1,0,1,0,0,1,0,0,0,0,0,6,0,0,1,0,0,18.0,4.16666666667,1,4
0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,9.0,3.33333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,9.0,4.11111111111,1,4
0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,13.0,4.81818181818,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,5.33333333333,1,4
0,0,1,3,0,0,0,0,0,0,0,7,0,0,0,0,0,6.66666666667,4.88235294118,3,4
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,4.5,3.44444444444,2,4
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,3.625,2,4
0,2,0,0,0,0,2,0,0,0,1,4,0,1,0,0,1,8.5,4.07142857143,2,4
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,12.0,4.09090909091,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,3.8,2,4
0,1,0,0,1,0,0,0,0,0,3,5,0,2,1,2,0,21.0,3.64705882353,1,4
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,5.6,1,4
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.0,1,4
0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,4.0,4.5,2,4
2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,21.0,3.55,1,4
0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,6.0,5.4,1,4
0,0,0,1,0,0,1,0,0,0,2,10,3,0,0,0,2,10.0,3.4,3,4
0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,6.0,4.16666666667,1,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,2.75,1,4
3,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,9.0,3.45833333333,3,4
1,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,12.0,4.0,1,4
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,9.0,3.57142857143,1,4
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,7.5,4.53846153846,2,4
0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,10.0,3.88888888889,1,4
1,0,3,1,0,0,0,0,0,0,3,12,0,1,0,1,0,29.0,3.0,1,4
2,0,0,0,1,1,0,0,0,0,0,7,2,1,0,0,0,14.0,4.42857142857,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,7.0,1,4
1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,8.5,3.0,2,4
2,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,1,9.5,3.9375,2,4
2,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,8,9.5,3.625,2,4
0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,4.0,3.8,2,4
1,0,1,0,0,0,0,0,0,0,0,4,1,2,0,0,0,8.0,3.53846153846,2,4
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.33333333333,1,4
1,0,0,1,2,0,0,0,2,0,0,11,4,2,0,0,0,30.0,3.48148148148,1,4
2,0,0,0,0,0,2,0,0,0,0,5,0,2,0,1,0,9.5,5.0,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.0,2.71428571429,1,4
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.5,3.27272727273,2,4
0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,14.0,4.5,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,5.0,1,4
0,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,5.5,3.0,2,4
0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16.0,3.875,1,4
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,2.55555555556,1,4
0,0,0,0,0,1,0,0,1,1,0,7,2,0,0,0,1,5.66666666667,3.23076923077,3,4
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,8.0,4.5,1,4
0,2,0,0,0,1,1,0,0,0,0,11,1,0,0,0,1,15.0,3.28571428571,2,4
1,0,0,1,1,0,0,0,0,0,0,8,0,0,0,2,1,18.0,3.27777777778,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.0,4.25,1,4
0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,11.0,3.90909090909,1,4
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,9.0,2.5,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.0,1,4
1,0,3,0,1,0,1,0,0,0,0,5,0,1,0,1,0,21.0,2.95,1,4
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6.0,4.2,1,4
0,2,0,1,1,0,2,0,0,0,0,5,0,1,0,0,0,10.0,4.41176470588,2,4
0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,4.0,6.0,1,4
0,1,0,0,0,0,0,0,0,0,0,5,0,2,1,1,0,16.0,3.35714285714,1,4
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,2.5,1,4
3,0,2,1,1,0,0,0,0,0,1,6,0,2,0,1,0,30.0,3.68965517241,1,4
1,0,2,2,0,0,0,0,0,0,0,5,2,2,0,0,0,19.0,3.52631578947,1,4
1,0,0,1,0,0,2,0,0,0,0,9,1,1,0,0,0,8.66666666667,4.59090909091,3,4
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.0,2.0,1,4
2,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,15.0,3.53333333333,1,4
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,3.13333333333,2,4
0,1,4,0,1,0,1,0,0,0,2,7,1,0,0,3,2,9.66666666667,2.84615384615,3,4
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,3.42857142857,2,4
1,1,1,1,1,0,0,0,0,0,0,8,0,3,0,2,0,15.0,3.39285714286,2,4
3,0,3,0,1,0,1,0,0,0,3,8,1,1,0,0,19,7.5,3.44,4,4
1,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,6.0,3.27272727273,2,4
1,0,1,0,0,0,0,0,0,0,1,4,0,2,0,0,0,19.0,4.0,1,4
0,0,1,0,2,0,0,0,2,0,0,7,0,3,0,0,2,8.33333333333,4.28571428571,3,4
